bri,hue,sat,watt
11,32000,10,1.19
11,32000,20,1.19
11,32000,30,1.19
11,32000,40,1.19
11,32000,50,1.19
11,32000,60,1.19
11,32000,70,1.15
11,32000,80,1.15
11,32000,90,1.15
11,32000,100,1.15
11,32000,110,1.15
11,32000,120,1.15
11,32000,130,1.15
11,32000,140,1.23
11,32000,150,1.23
11,32000,160,1.23
11,32000,170,1.23
11,32000,180,1.23
11,32000,190,1.23
11,32000,200,1.23
11,32000,210,1.28
11,32000,220,1.28
11,32000,230,1.28
11,32000,240,1.28
11,32000,250,1.28
11,34000,0,1.28
11,34000,10,1.28
11,34000,20,1.28
11,34000,30,1.29
11,34000,40,1.29
11,34000,50,1.29
11,34000,60,1.29
11,34000,70,1.29
11,34000,80,1.29
11,34000,90,1.29
11,34000,100,1.16
11,34000,110,1.16
11,34000,120,1.16
11,34000,130,1.16
11,34000,140,1.16
11,34000,150,1.16
11,34000,160,1.16
11,34000,170,1.16
11,34000,180,1.16
11,34000,190,1.16
11,34000,200,1.16
11,34000,210,1.16
11,34000,220,1.16
11,34000,230,1.16
11,34000,240,1.19
11,34000,250,1.19
11,36000,0,1.19
11,36000,10,1.19
11,36000,20,1.19
11,36000,30,1.19
11,36000,40,1.19
11,36000,50,1.19
11,36000,60,1.23
11,36000,70,1.23
11,36000,80,1.23
11,36000,90,1.23
11,36000,100,1.23
11,36000,110,1.23
11,36000,120,1.23
11,36000,130,1.27
11,36000,140,1.27
11,36000,150,1.27
11,36000,160,1.27
11,36000,170,1.27
11,36000,180,1.27
11,36000,190,1.27
11,36000,200,1.16
11,36000,210,1.16
11,36000,220,1.16
11,36000,230,1.16
11,36000,240,1.16
11,36000,250,1.16
11,38000,0,1.16
11,38000,10,1.16
11,38000,20,1.18
11,38000,30,1.18
11,38000,40,1.18
11,38000,50,1.18
11,38000,60,1.18
11,38000,70,1.18
11,38000,80,1.18
11,38000,90,1.2
11,38000,100,1.2
11,38000,110,1.2
11,38000,120,1.2
11,38000,130,1.2
11,38000,140,1.2
11,38000,150,1.2
11,38000,160,1.22
11,38000,170,1.22
11,38000,180,1.22
11,38000,190,1.22
11,38000,200,1.22
11,38000,210,1.22
11,38000,220,1.22
11,38000,230,1.22
11,38000,240,1.17
11,38000,250,1.17
11,40000,0,1.17
11,40000,10,1.17
11,40000,20,1.17
11,40000,30,1.17
11,40000,40,1.17
11,40000,50,1.12
11,40000,60,1.12
11,40000,70,1.12
11,40000,80,1.12
11,40000,90,1.12
11,40000,100,1.12
11,40000,110,1.12
11,40000,120,1.16
11,40000,130,1.16
11,40000,140,1.16
11,40000,150,1.16
11,40000,160,1.16
11,40000,170,1.16
11,40000,180,1.16
11,40000,190,1.23
11,40000,200,1.23
11,40000,210,1.23
11,40000,220,1.23
11,40000,230,1.23
11,40000,240,1.23
11,40000,250,1.23
11,42000,0,1.23
11,42000,10,1.23
11,42000,20,1.23
11,42000,30,1.23
11,42000,40,1.23
11,42000,50,1.23
11,42000,60,1.23
11,42000,70,1.23
11,42000,80,1.2
11,42000,90,1.2
11,42000,100,1.2
11,42000,110,1.2
11,42000,120,1.2
11,42000,130,1.2
11,42000,140,1.2
11,42000,150,1.19
11,42000,160,1.19
11,42000,170,1.19
11,42000,180,1.19
11,42000,190,1.19
11,42000,200,1.19
11,42000,210,1.19
11,42000,220,1.06
11,42000,230,1.06
11,42000,240,1.06
11,42000,250,1.06
11,44000,0,1.06
11,44000,10,1.06
11,44000,20,1.06
11,44000,30,1.06
11,44000,40,1.22
11,44000,50,1.22
11,44000,60,1.22
11,44000,70,1.22
11,44000,80,1.22
11,44000,90,1.22
11,44000,100,1.22
11,44000,110,1.2
11,44000,120,1.2
11,44000,130,1.2
11,44000,140,1.2
11,44000,150,1.2
11,44000,160,1.2
11,44000,170,1.2
11,44000,180,1.26
11,44000,190,1.26
11,44000,200,1.26
11,44000,210,1.26
11,44000,220,1.26
11,44000,230,1.26
11,44000,240,1.26
11,44000,250,1.26
11,46000,0,1.09
11,46000,10,1.09
11,46000,20,1.09
11,46000,30,1.09
11,46000,40,1.09
11,46000,50,1.09
11,46000,60,1.09
11,46000,70,1.16
11,46000,80,1.16
11,46000,90,1.16
11,46000,100,1.16
11,46000,110,1.16
11,46000,120,1.16
11,46000,130,1.16
11,46000,140,1.2
11,46000,150,1.2
11,46000,160,1.2
11,46000,170,1.2
11,46000,180,1.2
11,46000,190,1.2
11,46000,200,1.2
11,46000,210,1.05
11,46000,220,1.05
11,46000,230,1.05
11,46000,240,1.05
11,46000,250,1.05
11,48000,0,1.05
11,48000,10,1.05
11,48000,20,1.05
11,48000,30,1.2
11,48000,40,1.2
11,48000,50,1.2
11,48000,60,1.2
11,48000,70,1.2
11,48000,80,1.2
11,48000,90,1.2
11,48000,100,1.15
11,48000,110,1.15
11,48000,120,1.15
11,48000,130,1.15
11,48000,140,1.15
11,48000,150,1.15
11,48000,160,1.15
11,48000,170,1.11
11,48000,180,1.11
11,48000,190,1.11
11,48000,200,1.11
11,48000,210,1.11
11,48000,220,1.11
11,48000,230,1.11
11,48000,240,1.11
11,48000,250,1.04
11,50000,0,1.04
11,50000,10,1.04
11,50000,20,1.04
11,50000,30,1.04
11,50000,40,1.04
11,50000,50,1.04
11,50000,60,1.17
11,50000,70,1.17
11,50000,80,1.17
11,50000,90,1.17
11,50000,100,1.17
11,50000,110,1.17
11,50000,120,1.17
11,50000,130,1.18
11,50000,140,1.18
11,50000,150,1.18
11,50000,160,1.18
11,50000,170,1.18
11,50000,180,1.18
11,50000,190,1.18
11,50000,200,1.16
11,50000,210,1.16
11,50000,220,1.16
11,50000,230,1.16
11,50000,240,1.16
11,50000,250,1.16
11,52000,0,1.16
11,52000,10,1.16
11,52000,20,1.23
11,52000,30,1.23
11,52000,40,1.23
11,52000,50,1.23
11,52000,60,1.23
11,52000,70,1.23
11,52000,80,1.23
11,52000,90,1.31
11,52000,100,1.31
11,52000,110,1.31
11,52000,120,1.31
11,52000,130,1.31
11,52000,140,1.31
11,52000,150,1.31
11,52000,160,1.28
11,52000,170,1.28
11,52000,180,1.28
11,52000,190,1.28
11,52000,200,1.28
11,52000,210,1.28
11,52000,220,1.28
11,52000,230,1.14
11,52000,240,1.14
11,52000,250,1.14
11,54000,0,1.14
11,54000,10,1.14
11,54000,20,1.14
11,54000,30,1.14
11,54000,40,1.14
11,54000,50,1.17
11,54000,60,1.17
11,54000,70,1.17
11,54000,80,1.17
11,54000,90,1.17
11,54000,100,1.17
11,54000,110,1.17
11,54000,120,1.18
11,54000,130,1.18
11,54000,140,1.18
11,54000,150,1.18
11,54000,160,1.18
11,54000,170,1.18
11,54000,180,1.18
11,54000,190,1.15
11,54000,200,1.15
11,54000,210,1.15
11,54000,220,1.15
11,54000,230,1.15
11,54000,240,1.15
11,54000,250,1.15
11,56000,0,1.15
11,56000,10,1.13
11,56000,20,1.13
11,56000,30,1.13
11,56000,40,1.13
11,56000,50,1.13
11,56000,60,1.13
11,56000,70,1.13
11,56000,80,1.29
11,56000,90,1.29
11,56000,100,1.29
11,56000,110,1.29
11,56000,120,1.29
11,56000,130,1.29
11,56000,140,1.29
11,56000,150,1.21
11,56000,160,1.21
11,56000,170,1.21
11,56000,180,1.21
11,56000,190,1.21
11,56000,200,1.21
11,56000,210,1.21
11,56000,220,1.16
11,56000,230,1.16
11,56000,240,1.16
11,56000,250,1.16
11,58000,0,1.16
11,58000,10,1.16
11,58000,20,1.16
11,58000,30,1.16
11,58000,40,1.11
11,58000,50,1.11
11,58000,60,1.11
11,58000,70,1.11
11,58000,80,1.11
11,58000,90,1.11
11,58000,100,1.11
11,58000,110,1.19
11,58000,120,1.19
11,58000,130,1.19
11,58000,140,1.19
11,58000,150,1.19
11,58000,160,1.19
11,58000,170,1.19
11,58000,180,1.17
11,58000,190,1.17
11,58000,200,1.17
11,58000,210,1.17
11,58000,220,1.17
11,58000,230,1.17
11,58000,240,1.17
11,58000,250,1.17
11,60000,0,1.13
11,60000,10,1.13
11,60000,20,1.13
11,60000,30,1.13
11,60000,40,1.13
11,60000,50,1.13
11,60000,60,1.13
11,60000,70,1.2
11,60000,80,1.2
11,60000,90,1.2
11,60000,100,1.2
11,60000,110,1.2
11,60000,120,1.2
11,60000,130,1.2
11,60000,140,1.14
11,60000,150,1.14
11,60000,160,1.14
11,60000,170,1.14
11,60000,180,1.14
11,60000,190,1.14
11,60000,200,1.14
11,60000,210,1.1
11,60000,220,1.1
11,60000,230,1.1
11,60000,240,1.1
11,60000,250,1.1
11,62000,0,1.1
11,62000,10,1.1
11,62000,20,1.1
11,62000,30,1.14
11,62000,40,1.14
11,62000,50,1.14
11,62000,60,1.14
11,62000,70,1.14
11,62000,80,1.14
11,62000,90,1.14
11,62000,100,1.16
11,62000,110,1.16
11,62000,120,1.16
11,62000,130,1.16
11,62000,140,1.16
11,62000,150,1.16
11,62000,160,1.16
11,62000,170,1.23
11,62000,180,1.23
11,62000,190,1.23
11,62000,200,1.23
11,62000,210,1.23
11,62000,220,1.23
11,62000,230,1.23
11,62000,240,1.23
11,62000,250,1.06
11,64000,0,1.06
11,64000,10,1.06
11,64000,20,1.06
11,64000,30,1.06
11,64000,40,1.06
11,64000,50,1.06
11,64000,60,1.23
11,64000,70,1.23
11,64000,80,1.23
11,64000,90,1.23
11,64000,100,1.23
11,64000,110,1.23
11,64000,120,1.23
11,64000,130,1.17
11,64000,140,1.17
11,64000,150,1.17
11,64000,160,1.17
11,64000,170,1.17
11,64000,180,1.17
11,64000,190,1.17
11,64000,200,1.12
11,64000,210,1.12
11,64000,220,1.12
11,64000,230,1.12
11,64000,240,1.12
11,64000,250,1.12
21,0,0,1.12
21,0,10,1.12
21,0,20,1.18
21,0,30,1.18
21,0,40,1.18
21,0,50,1.18
21,0,60,1.18
21,0,70,1.18
21,0,80,1.18
21,0,90,1.23
21,0,100,1.23
21,0,110,1.23
21,0,120,1.23
21,0,130,1.23
21,0,140,1.23
21,0,150,1.23
21,0,160,1.14
21,0,170,1.14
21,0,180,1.14
21,0,190,1.14
21,0,200,1.14
21,0,210,1.14
21,0,220,1.14
21,0,230,1.03
21,0,240,1.03
21,0,250,1.03
21,2000,0,1.03
21,2000,10,1.03
21,2000,20,1.03
21,2000,30,1.03
21,2000,40,1.03
21,2000,50,1.17
21,2000,60,1.17
21,2000,70,1.17
21,2000,80,1.17
21,2000,90,1.17
21,2000,100,1.17
21,2000,110,1.17
21,2000,120,1.17
21,2000,130,1.17
21,2000,140,1.17
21,2000,150,1.17
21,2000,160,1.17
21,2000,170,1.17
21,2000,180,1.17
21,2000,190,1.08
21,2000,200,1.08
21,2000,210,1.08
21,2000,220,1.08
21,2000,230,1.08
21,2000,240,1.08
21,2000,250,1.08
21,4000,0,1.08
21,4000,10,1.14
21,4000,20,1.14
21,4000,30,1.14
21,4000,40,1.14
21,4000,50,1.14
21,4000,60,1.14
21,4000,70,1.14
21,4000,80,1.2
21,4000,90,1.2
21,4000,100,1.2
21,4000,110,1.2
21,4000,120,1.2
21,4000,130,1.2
21,4000,140,1.2
21,4000,150,1.14
21,4000,160,1.14
21,4000,170,1.14
21,4000,180,1.14
21,4000,190,1.14
21,4000,200,1.14
21,4000,210,1.14
21,4000,220,1.1
21,4000,230,1.1
21,4000,240,1.1
21,4000,250,1.1
21,6000,0,1.1
21,6000,10,1.1
21,6000,20,1.1
21,6000,30,1.1
21,6000,40,1.25
21,6000,50,1.25
21,6000,60,1.25
21,6000,70,1.25
21,6000,80,1.25
21,6000,90,1.25
21,6000,100,1.25
21,6000,110,1.23
21,6000,120,1.23
21,6000,130,1.23
21,6000,140,1.23
21,6000,150,1.23
21,6000,160,1.23
21,6000,170,1.23
21,6000,180,1.09
21,6000,190,1.09
21,6000,200,1.09
21,6000,210,1.09
21,6000,220,1.09
21,6000,230,1.09
21,6000,240,1.09
21,6000,250,1.09
21,8000,0,1.15
21,8000,10,1.15
21,8000,20,1.15
21,8000,30,1.15
21,8000,40,1.15
21,8000,50,1.15
21,8000,60,1.15
21,8000,70,1.31
21,8000,80,1.31
21,8000,90,1.31
21,8000,100,1.31
21,8000,110,1.31
21,8000,120,1.31
21,8000,130,1.31
21,8000,140,1.24
21,8000,150,1.24
21,8000,160,1.24
21,8000,170,1.24
21,8000,180,1.24
21,8000,190,1.24
21,8000,200,1.24
21,8000,210,1.17
21,8000,220,1.17
21,8000,230,1.17
21,8000,240,1.17
21,8000,250,1.17
21,10000,0,1.17
21,10000,10,1.17
21,10000,20,1.17
21,10000,30,1.13
21,10000,40,1.13
21,10000,50,1.13
21,10000,60,1.13
21,10000,70,1.13
21,10000,80,1.13
21,10000,90,1.13
21,10000,100,1.22
21,10000,110,1.22
21,10000,120,1.22
21,10000,130,1.22
21,10000,140,1.22
21,10000,150,1.22
21,10000,160,1.22
21,10000,170,1.18
21,10000,180,1.18
21,10000,190,1.18
21,10000,200,1.18
21,10000,210,1.18
21,10000,220,1.18
21,10000,230,1.18
21,10000,240,1.18
21,10000,250,1.09
21,12000,0,1.09
21,12000,10,1.09
21,12000,20,1.09
21,12000,30,1.09
21,12000,40,1.09
21,12000,50,1.09
21,12000,60,1.26
21,12000,70,1.26
21,12000,80,1.26
21,12000,90,1.26
21,12000,100,1.26
21,12000,110,1.26
21,12000,120,1.26
21,12000,130,1.18
21,12000,140,1.18
21,12000,150,1.18
21,12000,160,1.18
21,12000,170,1.18
21,12000,180,1.18
21,12000,190,1.18
21,12000,200,1.08
21,12000,210,1.08
21,12000,220,1.08
21,12000,230,1.08
21,12000,240,1.08
21,12000,250,1.08
21,14000,0,1.08
21,14000,10,1.08
21,14000,20,1.23
21,14000,30,1.23
21,14000,40,1.23
21,14000,50,1.23
21,14000,60,1.23
21,14000,70,1.23
21,14000,80,1.23
21,14000,90,1.21
21,14000,100,1.21
21,14000,110,1.21
21,14000,120,1.21
21,14000,130,1.21
21,14000,140,1.21
21,14000,150,1.21
21,14000,160,1.13
21,14000,170,1.13
21,14000,180,1.13
21,14000,190,1.13
21,14000,200,1.13
21,14000,210,1.13
21,14000,220,1.13
21,14000,230,1.13
21,14000,240,1.11
21,14000,250,1.11
21,16000,0,1.11
21,16000,10,1.11
21,16000,20,1.11
21,16000,30,1.11
21,16000,40,1.11
21,16000,50,1.25
21,16000,60,1.25
21,16000,70,1.25
21,16000,80,1.25
21,16000,90,1.25
21,16000,100,1.25
21,16000,110,1.25
21,16000,120,1.22
21,16000,130,1.22
21,16000,140,1.22
21,16000,150,1.22
21,16000,160,1.22
21,16000,170,1.22
21,16000,180,1.22
21,16000,190,1.08
21,16000,200,1.08
21,16000,210,1.08
21,16000,220,1.08
21,16000,230,1.08
21,16000,240,1.08
21,16000,250,1.08
21,18000,0,1.08
21,18000,10,1.26
21,18000,20,1.26
21,18000,30,1.26
21,18000,40,1.26
21,18000,50,1.26
21,18000,60,1.26
21,18000,70,1.26
21,18000,80,1.2
21,18000,90,1.2
21,18000,100,1.2
21,18000,110,1.2
21,18000,120,1.2
21,18000,130,1.2
21,18000,140,1.2
21,18000,150,1.19
21,18000,160,1.19
21,18000,170,1.19
21,18000,180,1.19
21,18000,190,1.19
21,18000,200,1.19
21,18000,210,1.19
21,18000,220,1.19
21,18000,230,1.13
21,18000,240,1.13
21,18000,250,1.13
21,20000,0,1.13
21,20000,10,1.13
21,20000,20,1.13
21,20000,30,1.13
21,20000,40,1.26
21,20000,50,1.26
21,20000,60,1.26
21,20000,70,1.26
21,20000,80,1.26
21,20000,90,1.26
21,20000,100,1.26
21,20000,110,1.31
21,20000,120,1.31
21,20000,130,1.31
21,20000,140,1.31
21,20000,150,1.31
21,20000,160,1.31
21,20000,170,1.31
21,20000,180,1.32
21,20000,190,1.32
21,20000,200,1.32
21,20000,210,1.32
21,20000,220,1.32
21,20000,230,1.32
21,20000,240,1.32
21,20000,250,1.32
21,22000,0,1.08
21,22000,10,1.08
21,22000,20,1.08
21,22000,30,1.08
21,22000,40,1.08
21,22000,50,1.08
21,22000,60,1.08
21,22000,70,1.25
21,22000,80,1.25
21,22000,90,1.25
21,22000,100,1.25
21,22000,110,1.25
21,22000,120,1.25
21,22000,130,1.25
21,22000,140,1.15
21,22000,150,1.15
21,22000,160,1.15
21,22000,170,1.15
21,22000,180,1.15
21,22000,190,1.15
21,22000,200,1.15
21,22000,210,1.13
21,22000,220,1.13
21,22000,230,1.13
21,22000,240,1.13
21,22000,250,1.13
21,24000,0,1.13
21,24000,10,1.13
21,24000,20,1.13
21,24000,30,1.19
21,24000,40,1.19
21,24000,50,1.19
21,24000,60,1.19
21,24000,70,1.19
21,24000,80,1.19
21,24000,90,1.19
21,24000,100,1.16
21,24000,110,1.16
21,24000,120,1.16
21,24000,130,1.16
21,24000,140,1.16
21,24000,150,1.16
21,24000,160,1.16
21,24000,170,1.27
21,24000,180,1.27
21,24000,190,1.27
21,24000,200,1.27
21,24000,210,1.27
21,24000,220,1.27
21,24000,230,1.27
21,24000,240,1.27
21,24000,250,1.14
21,26000,0,1.14
21,26000,10,1.14
21,26000,20,1.14
21,26000,30,1.14
21,26000,40,1.14
21,26000,50,1.14
21,26000,60,1.21
21,26000,70,1.21
21,26000,80,1.21
21,26000,90,1.21
21,26000,100,1.21
21,26000,110,1.21
21,26000,120,1.21
21,26000,130,1.23
21,26000,140,1.23
21,26000,150,1.23
21,26000,160,1.23
21,26000,170,1.23
21,26000,180,1.23
21,26000,190,1.23
21,26000,200,1.23
21,26000,210,1.16
21,26000,220,1.16
21,26000,230,1.16
21,26000,240,1.16
21,26000,250,1.16
21,28000,0,1.16
21,28000,10,1.16
21,28000,20,1.21
21,28000,30,1.21
21,28000,40,1.21
21,28000,50,1.21
21,28000,60,1.21
21,28000,70,1.21
21,28000,80,1.21
21,28000,90,1.23
21,28000,100,1.23
21,28000,110,1.23
21,28000,120,1.23
21,28000,130,1.23
21,28000,140,1.23
21,28000,150,1.23
21,28000,160,1.26
21,28000,170,1.26
21,28000,180,1.26
21,28000,190,1.26
21,28000,200,1.26
21,28000,210,1.26
21,28000,220,1.26
21,28000,230,1.26
21,28000,240,1.2
21,28000,250,1.2
21,30000,0,1.2
21,30000,10,1.2
21,30000,20,1.2
21,30000,30,1.2
21,30000,40,1.2
21,30000,50,1.2
21,30000,60,1.2
21,30000,70,1.2
21,30000,80,1.2
21,30000,90,1.2
21,30000,100,1.2
21,30000,110,1.2
21,30000,120,1.27
21,30000,130,1.27
21,30000,140,1.27
21,30000,150,1.27
21,30000,160,1.27
21,30000,170,1.27
21,30000,180,1.27
21,30000,190,1.27
21,30000,200,1.23
21,30000,210,1.23
21,30000,220,1.23
21,30000,230,1.23
21,30000,240,1.23
21,30000,250,1.23
21,32000,0,1.23
21,32000,10,1.31
21,32000,20,1.31
21,32000,30,1.31
21,32000,40,1.31
21,32000,50,1.31
21,32000,60,1.31
21,32000,70,1.31
21,32000,80,1.31
21,32000,90,1.31
21,32000,100,1.31
21,32000,110,1.31
21,32000,120,1.31
21,32000,130,1.31
21,32000,140,1.31
21,32000,150,1.22
21,32000,160,1.22
21,32000,170,1.22
21,32000,180,1.22
21,32000,190,1.22
21,32000,200,1.22
21,32000,210,1.22
21,32000,220,1.22
21,32000,230,1.19
21,32000,240,1.19
21,32000,250,1.19
21,34000,0,1.19
21,34000,10,1.19
21,34000,20,1.19
21,34000,30,1.19
21,34000,40,1.15
21,34000,50,1.15
21,34000,60,1.15
21,34000,70,1.15
21,34000,80,1.15
21,34000,90,1.15
21,34000,100,1.15
21,34000,110,1.16
21,34000,120,1.16
21,34000,130,1.16
21,34000,140,1.16
21,34000,150,1.16
21,34000,160,1.16
21,34000,170,1.16
21,34000,180,1.16
21,34000,190,1.2
21,34000,200,1.2
21,34000,210,1.2
21,34000,220,1.2
21,34000,230,1.2
21,34000,240,1.2
21,34000,250,1.2
21,36000,0,1.2
21,36000,10,1.2
21,36000,20,1.2
21,36000,30,1.2
21,36000,40,1.2
21,36000,50,1.2
21,36000,60,1.2
21,36000,70,1.32
21,36000,80,1.32
21,36000,90,1.32
21,36000,100,1.32
21,36000,110,1.32
21,36000,120,1.32
21,36000,130,1.32
21,36000,140,1.25
21,36000,150,1.25
21,36000,160,1.25
21,36000,170,1.25
21,36000,180,1.25
21,36000,190,1.25
21,36000,200,1.25
21,36000,210,1.25
21,36000,220,1.2
21,36000,230,1.2
21,36000,240,1.2
21,36000,250,1.2
21,38000,0,1.2
21,38000,10,1.2
21,38000,20,1.2
21,38000,30,1.27
21,38000,40,1.27
21,38000,50,1.27
21,38000,60,1.27
21,38000,70,1.27
21,38000,80,1.27
21,38000,90,1.27
21,38000,100,1.25
21,38000,110,1.25
21,38000,120,1.25
21,38000,130,1.25
21,38000,140,1.25
21,38000,150,1.25
21,38000,160,1.25
21,38000,170,1.25
21,38000,180,1.19
21,38000,190,1.19
21,38000,200,1.19
21,38000,210,1.19
21,38000,220,1.19
21,38000,230,1.19
21,38000,240,1.19
21,38000,250,1.21
21,40000,0,1.21
21,40000,10,1.21
21,40000,20,1.21
21,40000,30,1.21
21,40000,40,1.21
21,40000,50,1.21
21,40000,60,1.21
21,40000,70,1.21
21,40000,80,1.21
21,40000,90,1.21
21,40000,100,1.21
21,40000,110,1.21
21,40000,120,1.21
21,40000,130,1.21
21,40000,140,1.21
21,40000,150,1.21
21,40000,160,1.21
21,40000,170,1.21
21,40000,180,1.21
21,40000,190,1.21
21,40000,200,1.21
21,40000,210,1.27
21,40000,220,1.27
21,40000,230,1.27
21,40000,240,1.27
21,40000,250,1.27
21,42000,0,1.27
21,42000,10,1.27
21,42000,20,1.24
21,42000,30,1.24
21,42000,40,1.24
21,42000,50,1.24
21,42000,60,1.24
21,42000,70,1.24
21,42000,80,1.24
21,42000,90,1.19
21,42000,100,1.19
21,42000,110,1.19
21,42000,120,1.19
21,42000,130,1.19
21,42000,140,1.19
21,42000,150,1.19
21,42000,160,1.19
21,42000,170,1.07
21,42000,180,1.07
21,42000,190,1.07
21,42000,200,1.07
21,42000,210,1.07
21,42000,220,1.07
21,42000,230,1.07
21,42000,240,1.07
21,42000,250,1.07
21,44000,0,1.07
21,44000,10,1.07
21,44000,20,1.07
21,44000,30,1.07
21,44000,40,1.07
21,44000,50,1.23
21,44000,60,1.23
21,44000,70,1.23
21,44000,80,1.23
21,44000,90,1.23
21,44000,100,1.23
21,44000,110,1.23
21,44000,120,1.23
21,44000,130,1.13
21,44000,140,1.13
21,44000,150,1.13
21,44000,160,1.13
21,44000,170,1.13
21,44000,180,1.13
21,44000,190,1.13
21,44000,200,1.13
21,44000,210,1.13
21,44000,220,1.13
21,44000,230,1.13
21,44000,240,1.13
21,44000,250,1.13
21,46000,0,1.13
21,46000,10,1.13
21,46000,20,1.13
21,46000,30,1.13
21,46000,40,1.13
21,46000,50,1.13
21,46000,60,1.13
21,46000,70,1.13
21,46000,80,1.17
21,46000,90,1.17
21,46000,100,1.17
21,46000,110,1.17
21,46000,120,1.17
21,46000,130,1.17
21,46000,140,1.17
21,46000,150,1.17
21,46000,160,1.1
21,46000,170,1.1
21,46000,180,1.1
21,46000,190,1.1
21,46000,200,1.1
21,46000,210,1.1
21,46000,220,1.1
21,46000,230,1.09
21,46000,240,1.09
21,46000,250,1.09
21,48000,0,1.09
21,48000,10,1.09
21,48000,20,1.09
21,48000,30,1.09
21,48000,40,1.13
21,48000,50,1.13
21,48000,60,1.13
21,48000,70,1.13
21,48000,80,1.13
21,48000,90,1.13
21,48000,100,1.13
21,48000,110,1.13
21,48000,120,1.12
21,48000,130,1.12
21,48000,140,1.12
21,48000,150,1.12
21,48000,160,1.12
21,48000,170,1.12
21,48000,180,1.12
21,48000,190,1.23
21,48000,200,1.23
21,48000,210,1.23
21,48000,220,1.23
21,48000,230,1.23
21,48000,240,1.23
21,48000,250,1.23
21,50000,0,1.0
21,50000,10,1.0
21,50000,20,1.0
21,50000,30,1.0
21,50000,40,1.0
21,50000,50,1.0
21,50000,60,1.0
21,50000,70,1.23
21,50000,80,1.23
21,50000,90,1.23
21,50000,100,1.23
21,50000,110,1.23
21,50000,120,1.23
21,50000,130,1.23
21,50000,140,1.23
21,50000,150,1.19
21,50000,160,1.19
21,50000,170,1.19
21,50000,180,1.19
21,50000,190,1.19
21,50000,200,1.19
21,50000,210,1.19
21,50000,220,1.16
21,50000,230,1.16
21,50000,240,1.16
21,50000,250,1.16
21,52000,0,1.16
21,52000,10,1.16
21,52000,20,1.16
21,52000,30,1.17
21,52000,40,1.17
21,52000,50,1.17
21,52000,60,1.17
21,52000,70,1.17
21,52000,80,1.17
21,52000,90,1.17
21,52000,100,1.17
21,52000,110,1.16
21,52000,120,1.16
21,52000,130,1.16
21,52000,140,1.16
21,52000,150,1.16
21,52000,160,1.16
21,52000,170,1.16
21,52000,180,1.18
21,52000,190,1.18
21,52000,200,1.18
21,52000,210,1.18
21,52000,220,1.18
21,52000,230,1.18
21,52000,240,1.18
21,52000,250,1.16
21,54000,0,1.16
21,54000,10,1.16
21,54000,20,1.16
21,54000,30,1.16
21,54000,40,1.16
21,54000,50,1.16
21,54000,60,1.29
21,54000,70,1.29
21,54000,80,1.29
21,54000,90,1.29
21,54000,100,1.29
21,54000,110,1.29
21,54000,120,1.29
21,54000,130,1.29
21,54000,140,1.21
21,54000,150,1.21
21,54000,160,1.21
21,54000,170,1.21
21,54000,180,1.21
21,54000,190,1.21
21,54000,200,1.21
21,54000,210,1.17
21,54000,220,1.17
21,54000,230,1.17
21,54000,240,1.17
21,54000,250,1.17
21,56000,0,1.17
21,56000,10,1.17
21,56000,20,1.13
21,56000,30,1.13
21,56000,40,1.13
21,56000,50,1.13
21,56000,60,1.13
21,56000,70,1.13
21,56000,80,1.13
21,56000,90,1.13
21,56000,100,1.2
21,56000,110,1.2
21,56000,120,1.2
21,56000,130,1.2
21,56000,140,1.2
21,56000,150,1.2
21,56000,160,1.2
21,56000,170,1.16
21,56000,180,1.16
21,56000,190,1.16
21,56000,200,1.16
21,56000,210,1.16
21,56000,220,1.16
21,56000,230,1.16
21,56000,240,1.2
21,56000,250,1.2
21,58000,0,1.2
21,58000,10,1.2
21,58000,20,1.2
21,58000,30,1.2
21,58000,40,1.2
21,58000,50,1.09
21,58000,60,1.09
21,58000,70,1.09
21,58000,80,1.09
21,58000,90,1.09
21,58000,100,1.09
21,58000,110,1.09
21,58000,120,1.09
21,58000,130,1.22
21,58000,140,1.22
21,58000,150,1.22
21,58000,160,1.22
21,58000,170,1.22
21,58000,180,1.22
21,58000,190,1.22
21,58000,200,1.24
21,58000,210,1.24
21,58000,220,1.24
21,58000,230,1.24
21,58000,240,1.24
21,58000,250,1.24
21,60000,0,1.24
21,60000,10,1.22
21,60000,20,1.22
21,60000,30,1.22
21,60000,40,1.22
21,60000,50,1.22
21,60000,60,1.22
21,60000,70,1.22
21,60000,80,1.28
21,60000,90,1.28
21,60000,100,1.28
21,60000,110,1.28
21,60000,120,1.28
21,60000,130,1.28
21,60000,140,1.28
21,60000,150,1.28
21,60000,160,1.17
21,60000,170,1.17
21,60000,180,1.17
21,60000,190,1.17
